order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
2640,3230,85,Wrong,2024-07-02,10:28:00,Cancelled,523.57
2641,620,29,Current,2024-08-15,15:48:00,Completed,430.34
2642,2447,68,Level,2024-03-24,21:17:00,Cancelled,430.96
2643,877,59,Movement,2024-02-05,15:05:00,Cancelled,156.52
2644,86,16,Far,2025-01-04,20:16:00,Pending,117.91
2645,2160,64,Fire,2025-02-28,16:37:00,Completed,334.96
2646,4860,1,Subject,2024-02-23,20:42:00,Completed,597.28
2647,1112,51,View,2023-11-17,12:49:00,Completed,316.73
2648,1640,94,Ok,2025-04-25,20:49:00,Completed,267.65
2649,2387,42,Thus,2024-02-23,14:27:00,Cancelled,495.48
2650,3792,1,Class,2024-01-01,10:06:00,Pending,373.38
2651,4842,13,Sound,2024-03-14,21:06:00,Completed,163.02
2652,1350,39,Suffer,2025-01-01,13:33:00,Pending,144.97
2653,2592,97,Hot,2025-01-11,14:13:00,Pending,527.85
2654,914,31,Strategy,2024-03-15,11:58:00,Pending,193.46
2655,2281,50,Wide,2023-11-24,20:56:00,Completed,132.66
2656,662,19,Challenge,2023-07-07,16:07:00,Completed,326.19
2657,324,3,Us,2024-01-25,21:10:00,Completed,522.61
2658,2930,39,Tv,2024-07-07,10:21:00,Pending,205.86
2659,602,52,Society,2025-01-08,17:25:00,Pending,162.6
2660,3286,77,Middle,2024-12-08,14:03:00,Completed,386.37
2661,2117,2,Federal,2024-07-03,12:07:00,Cancelled,483.66
2662,3055,19,Into,2023-11-10,21:09:00,Cancelled,444.98
2663,1076,76,Player,2024-03-20,16:49:00,Pending,322.53
2664,3732,92,Information,2023-06-20,17:20:00,Pending,120.45
2665,3707,45,Several,2023-06-08,10:55:00,Pending,327.21
2666,863,71,Economic,2024-03-22,10:42:00,Completed,339.91
2667,4572,46,Find,2024-01-15,14:50:00,Cancelled,379.14
2668,4352,49,Final,2024-12-03,14:56:00,Pending,500.78
2669,4937,31,Require,2023-12-24,17:51:00,Pending,459.6
2670,547,31,Discover,2024-04-03,19:38:00,Pending,110.93
2671,3490,45,Grow,2023-11-22,21:50:00,Pending,264.02
2672,1083,83,Reflect,2025-03-30,20:57:00,Completed,239.15
2673,2659,96,Quality,2024-03-13,12:44:00,Completed,226.63
2674,105,51,Simple,2024-03-30,21:03:00,Cancelled,318.44
2675,508,37,Final,2025-03-08,15:52:00,Pending,243.86
2676,901,20,Her,2024-06-17,18:09:00,Completed,488.73
2677,790,59,Recent,2024-03-21,19:22:00,Completed,433.22
2678,1832,87,Some,2024-04-19,20:30:00,Pending,266.66
2679,4056,17,Food,2025-03-17,14:42:00,Cancelled,287.07
2680,1390,90,Fire,2024-08-20,10:51:00,Pending,482.06
2681,2910,36,Decide,2023-11-23,18:38:00,Completed,452.81
2682,1845,32,Miss,2024-07-31,12:30:00,Completed,400.13
2683,2380,32,Believe,2024-05-08,15:19:00,Pending,571.81
2684,576,14,Certainly,2023-10-01,16:12:00,Cancelled,369.89
2685,4763,9,Professor,2023-08-26,21:39:00,Cancelled,407.53
2686,4942,35,Pretty,2024-06-23,10:58:00,Cancelled,368.38
2687,4929,11,Eye,2024-04-13,12:18:00,Pending,127.17
2688,4928,69,College,2024-02-09,18:50:00,Cancelled,412.03
2689,869,68,Law,2024-03-20,14:28:00,Completed,479.82
2690,3889,84,White,2024-01-22,15:06:00,Pending,540.7
2691,4263,82,Through,2025-04-13,19:49:00,Pending,596.51
2692,3868,54,Population,2024-01-27,19:53:00,Cancelled,181.34
2693,1753,13,Claim,2024-10-22,12:00:00,Cancelled,238.44
2694,3181,91,Agent,2024-06-10,15:09:00,Cancelled,308.73
2695,1266,92,Thus,2024-11-13,20:58:00,Completed,387.84
2696,1415,66,Perhaps,2024-09-21,16:12:00,Pending,515.59
2697,107,58,Point,2023-06-09,10:52:00,Pending,460.57
2698,4499,76,Very,2025-01-28,12:19:00,Completed,336.84
2699,3526,29,Soldier,2024-01-09,18:36:00,Pending,293.67
2700,4419,64,They,2025-02-22,14:38:00,Cancelled,146.07
2701,3662,57,Exist,2025-02-15,21:10:00,Cancelled,573.87
2702,3430,36,Section,2024-01-03,15:01:00,Cancelled,515.55
2703,1165,49,Source,2024-11-23,11:37:00,Cancelled,207.78
2704,7,84,Production,2023-11-29,10:30:00,Cancelled,165.18
2705,4070,42,Enough,2024-06-01,15:15:00,Completed,361.94
2706,3885,88,Adult,2023-10-11,12:44:00,Completed,343.52
2707,860,13,Also,2024-08-05,18:58:00,Pending,391.05
2708,3414,40,Although,2024-10-18,13:15:00,Completed,471.68
2709,4650,27,Final,2024-09-04,14:16:00,Pending,108.66
2710,1353,10,Dark,2025-03-21,18:37:00,Pending,414.65
2711,2264,64,Other,2025-03-15,13:27:00,Cancelled,194.08
2712,4766,88,Thank,2024-10-18,14:55:00,Completed,300.31
2713,1921,83,Lot,2025-04-13,12:11:00,Cancelled,188.16
2714,4122,18,Decade,2025-02-20,20:43:00,Completed,272.62
2715,1630,35,Inside,2025-04-28,11:36:00,Cancelled,566.38
2716,197,50,Board,2023-11-22,15:21:00,Completed,438.23
2717,2696,57,Travel,2024-03-21,21:58:00,Pending,423.7
2718,586,84,Mouth,2023-12-19,15:28:00,Completed,269.25
2719,2501,41,Cultural,2024-03-02,17:44:00,Pending,122.52
2720,4914,12,Growth,2023-11-07,21:07:00,Pending,527.75
2721,4902,78,Public,2024-11-09,16:58:00,Cancelled,264.98
2722,4941,88,Professional,2024-07-10,15:15:00,Completed,503.47
2723,4927,32,Why,2024-04-27,19:15:00,Pending,205.77
2724,3696,90,Onto,2025-04-21,16:33:00,Completed,238.14
2725,1149,24,Tell,2025-02-05,12:14:00,Completed,559.0
2726,834,65,Side,2023-07-22,11:11:00,Cancelled,562.73
2727,2865,89,Us,2024-02-20,21:59:00,Completed,381.34
2728,1730,85,Get,2024-04-08,19:20:00,Pending,304.61
2729,277,90,Party,2023-10-20,15:41:00,Cancelled,594.93
2730,2132,73,Decision,2024-10-29,13:47:00,Cancelled,138.51
2731,3158,65,Throughout,2023-10-05,20:43:00,Pending,430.98
2732,896,25,Guess,2023-12-04,18:52:00,Pending,142.91
2733,1456,50,Nation,2024-02-18,11:47:00,Cancelled,376.94
2734,3724,19,Together,2025-03-03,10:02:00,Completed,130.64
2735,3511,29,Skin,2023-10-12,18:07:00,Completed,235.82
2736,372,81,Take,2024-12-18,11:48:00,Completed,151.99
2737,2565,33,Billion,2024-03-22,12:22:00,Cancelled,340.01
2738,353,9,Meeting,2024-11-25,12:11:00,Completed,296.51
2739,4938,74,Direction,2025-04-02,20:43:00,Completed,437.62
2740,3990,59,Phone,2024-06-24,21:26:00,Cancelled,470.92
2741,1148,61,When,2024-12-04,15:12:00,Completed,322.14
2742,570,82,Win,2025-03-29,12:58:00,Completed,315.4
2743,423,71,Risk,2024-04-03,14:46:00,Cancelled,177.11
2744,1732,87,Tonight,2024-03-22,13:46:00,Pending,223.87
2745,692,94,Only,2023-10-19,12:41:00,Cancelled,596.96
2746,2154,24,Guy,2023-06-08,19:39:00,Pending,366.77
2747,1548,37,Available,2024-04-01,19:24:00,Pending,250.98
2748,2482,41,Hundred,2025-03-05,18:40:00,Pending,142.85
2749,4954,91,Bit,2024-04-24,16:32:00,Completed,481.92
2750,1250,16,Team,2023-12-14,19:25:00,Cancelled,342.5
2751,4670,42,Subject,2025-02-18,21:00:00,Cancelled,401.5
2752,1288,24,Room,2023-09-12,14:13:00,Cancelled,486.45
2753,1807,45,Image,2023-10-06,13:06:00,Cancelled,139.86
2754,2854,33,Bar,2023-08-25,15:38:00,Pending,566.07
2755,1505,10,Trade,2024-07-03,17:51:00,Completed,114.48
2756,4811,44,Meeting,2025-02-08,11:21:00,Completed,122.12
2757,4713,84,Message,2024-05-01,18:08:00,Completed,382.39
2758,1883,100,Suffer,2023-11-03,10:53:00,Pending,203.78
2759,1849,90,Thank,2025-03-21,17:10:00,Pending,107.18
2760,2047,20,International,2023-05-18,18:34:00,Completed,499.8
2761,40,73,Behavior,2025-04-11,15:10:00,Completed,388.29
2762,2080,89,Official,2025-01-02,14:27:00,Pending,287.04
2763,3187,41,Concern,2023-08-21,20:27:00,Pending,235.08
2764,3532,42,No,2023-06-05,16:34:00,Completed,179.92
2765,350,11,Expert,2025-04-24,15:16:00,Completed,218.12
2766,2113,96,Clearly,2024-08-02,11:07:00,Completed,297.69
2767,611,78,Security,2024-08-03,13:14:00,Completed,536.91
2768,2393,86,Wish,2024-07-13,20:02:00,Pending,238.19
2769,2443,32,Traditional,2023-10-22,11:03:00,Pending,374.52
2770,590,35,Middle,2023-07-27,19:54:00,Completed,216.16
2771,2207,77,Get,2024-12-25,11:24:00,Completed,496.29
2772,4028,43,Feeling,2023-12-15,14:36:00,Pending,441.08
2773,3650,13,Security,2024-04-05,17:09:00,Cancelled,330.8
2774,914,74,Head,2024-05-31,16:07:00,Completed,502.6
2775,2056,9,Whole,2025-02-06,12:33:00,Pending,208.05
2776,2300,32,Full,2023-11-04,10:33:00,Pending,235.47
2777,1550,14,Get,2024-05-02,17:10:00,Cancelled,259.65
2778,3592,24,Indicate,2025-05-08,16:51:00,Pending,486.48
2779,2293,74,Police,2024-09-08,17:13:00,Cancelled,443.15
2780,3780,51,Such,2024-03-28,21:06:00,Cancelled,474.42
2781,3161,41,Evening,2024-08-24,13:51:00,Completed,430.85
2782,2194,82,Surface,2024-02-20,17:39:00,Cancelled,517.07
2783,3888,17,Control,2023-07-31,20:39:00,Cancelled,527.46
2784,133,85,Conference,2024-11-27,19:55:00,Pending,492.47
2785,303,46,Method,2024-04-07,12:29:00,Completed,411.16
2786,105,13,To,2025-03-14,19:27:00,Pending,233.61
2787,2531,2,Back,2023-08-18,21:06:00,Completed,449.64
2788,1308,45,Represent,2023-06-28,17:42:00,Cancelled,232.96
2789,413,100,Create,2025-04-06,11:41:00,Cancelled,349.92
2790,2216,8,Hundred,2025-03-01,16:53:00,Cancelled,200.56
2791,2128,8,Your,2023-10-15,21:56:00,Pending,426.76
2792,1321,94,Visit,2024-09-09,12:45:00,Completed,545.3
2793,1505,42,Suddenly,2023-08-21,11:06:00,Pending,269.11
2794,1426,51,Move,2023-05-20,15:26:00,Completed,329.38
2795,651,70,Sure,2024-04-11,10:43:00,Completed,157.01
2796,3662,100,Will,2023-06-10,13:54:00,Completed,500.89
2797,2459,66,Time,2024-11-14,21:39:00,Cancelled,520.84
2798,1435,79,See,2023-12-04,13:04:00,Cancelled,577.63
2799,2485,84,Feel,2024-08-30,15:14:00,Completed,276.18
2800,4353,95,Cup,2024-07-10,13:57:00,Completed,106.35
2801,1048,76,Us,2024-01-11,11:00:00,Pending,440.8
2802,2942,55,Drug,2024-03-28,18:45:00,Pending,567.85
2803,3258,98,Must,2025-03-12,16:22:00,Completed,331.12
2804,2549,19,If,2023-07-10,10:54:00,Pending,348.0
2805,1473,2,Son,2024-06-03,21:27:00,Completed,499.01
2806,4055,13,Tough,2025-03-25,19:19:00,Cancelled,180.46
2807,3654,42,Skill,2024-04-08,11:06:00,Completed,523.0
2808,4722,91,Avoid,2025-03-26,19:25:00,Pending,335.29
2809,829,37,Camera,2024-08-19,20:27:00,Completed,359.2
2810,1027,79,Office,2024-09-26,12:00:00,Completed,583.22
2811,952,43,Most,2024-10-01,21:42:00,Cancelled,145.65
2812,1262,46,We,2024-04-05,20:29:00,Cancelled,478.14
2813,3295,54,Particularly,2024-04-02,20:32:00,Completed,512.14
2814,748,8,Reach,2024-08-02,13:08:00,Cancelled,166.23
2815,2374,93,Chair,2023-08-27,18:02:00,Cancelled,179.93
2816,3388,23,Between,2024-09-09,14:56:00,Completed,308.19
2817,501,53,Involve,2023-11-07,15:33:00,Completed,313.78
2818,344,61,Shoulder,2024-12-23,12:05:00,Completed,500.33
2819,2945,78,If,2024-01-07,16:30:00,Pending,114.49
2820,4948,22,Mother,2025-01-07,12:46:00,Pending,300.25
2821,919,10,Find,2024-04-21,19:58:00,Pending,529.62
2822,4851,38,Cause,2024-04-02,15:56:00,Completed,311.51
2823,4826,5,Central,2025-04-01,14:57:00,Pending,546.84
2824,2918,30,Guess,2025-01-27,20:10:00,Completed,281.88
2825,3568,96,Character,2023-08-02,18:55:00,Cancelled,436.05
2826,2921,25,Material,2023-06-18,12:34:00,Completed,434.46
2827,991,62,Lay,2024-12-12,18:02:00,Completed,341.72
2828,1918,41,Capital,2024-10-24,21:03:00,Completed,392.9
2829,4283,57,Everybody,2025-02-18,21:18:00,Pending,129.38
2830,4148,58,Fish,2024-05-05,16:46:00,Cancelled,246.17
2831,1568,23,Such,2024-01-01,18:38:00,Pending,332.17
2832,1034,81,Window,2024-12-07,18:40:00,Cancelled,534.64
2833,4820,95,Discuss,2024-05-03,21:23:00,Completed,542.99
2834,1406,96,Support,2025-01-19,21:41:00,Cancelled,121.04
2835,972,87,Cost,2024-04-19,16:09:00,Completed,218.93
2836,2960,84,Speech,2024-01-10,21:01:00,Completed,423.39
2837,674,63,Choice,2023-08-25,21:08:00,Cancelled,307.57
2838,406,91,Attention,2024-07-10,19:11:00,Pending,582.59
2839,1050,49,Nature,2024-11-19,19:40:00,Completed,479.97
2840,4248,54,Have,2023-07-27,14:32:00,Completed,275.01
2841,1264,51,Wear,2024-09-04,18:31:00,Pending,540.92
2842,1434,39,Camera,2024-08-21,11:43:00,Pending,596.2
2843,293,63,Ago,2023-12-10,17:07:00,Completed,550.68
2844,3074,35,Pick,2023-05-17,19:33:00,Completed,575.94
2845,3143,36,American,2025-04-22,12:18:00,Pending,568.27
2846,4823,86,Growth,2024-10-02,17:11:00,Cancelled,329.74
2847,4107,59,Certainly,2024-02-11,19:46:00,Pending,189.84
2848,1165,53,Area,2023-05-27,11:16:00,Completed,236.86
2849,4698,22,She,2025-01-11,14:37:00,Completed,504.32
2850,1666,83,According,2023-08-02,19:10:00,Completed,398.13
2851,2670,13,Modern,2024-06-01,13:41:00,Pending,592.5
2852,4876,33,Toward,2024-05-25,18:36:00,Completed,446.14
2853,1566,88,Increase,2023-09-07,10:12:00,Completed,200.38
2854,3421,36,Thousand,2023-08-26,20:45:00,Completed,232.59
2855,1275,55,Travel,2024-06-15,21:33:00,Cancelled,273.69
2856,2869,50,Painting,2024-05-22,14:33:00,Cancelled,265.5
2857,3085,29,Modern,2023-10-28,16:46:00,Completed,410.13
2858,3790,38,Way,2023-12-30,18:37:00,Cancelled,481.73
2859,2773,29,Treatment,2023-12-11,14:27:00,Completed,270.94
2860,4917,43,Sort,2024-04-21,19:59:00,Cancelled,292.33
2861,379,34,Response,2024-06-28,15:43:00,Pending,415.63
2862,572,54,East,2024-06-16,15:00:00,Cancelled,342.04
2863,2849,45,Student,2023-05-31,12:43:00,Cancelled,398.13
2864,3604,39,Painting,2023-07-10,20:29:00,Completed,577.3
2865,2801,35,Save,2024-06-21,16:45:00,Cancelled,220.42
2866,1804,31,Continue,2024-05-21,16:39:00,Cancelled,370.03
2867,2084,64,I,2024-05-28,16:38:00,Completed,560.39
2868,4468,90,Myself,2024-06-16,11:50:00,Pending,220.33
2869,247,38,School,2025-04-24,16:54:00,Pending,265.97
2870,4320,49,Thing,2024-11-25,19:17:00,Pending,364.23
2871,2743,74,Bit,2024-02-08,17:55:00,Cancelled,269.04
2872,1604,24,Future,2025-04-12,20:36:00,Completed,379.22
2873,3884,51,Growth,2024-08-27,14:45:00,Pending,133.71
2874,1687,75,Realize,2024-04-10,14:27:00,Pending,278.04
2875,418,95,Strategy,2024-09-15,21:35:00,Pending,574.48
2876,387,68,Character,2024-01-28,16:20:00,Pending,197.36
2877,1503,21,Value,2023-07-26,16:16:00,Cancelled,365.27
2878,2463,16,Bank,2024-01-20,12:45:00,Pending,112.22
2879,3809,56,Among,2024-09-12,16:15:00,Completed,450.06
2880,3021,15,Unit,2023-12-20,16:27:00,Completed,384.04
2881,2416,36,Whether,2024-05-27,17:40:00,Pending,451.28
2882,4009,2,Simply,2024-04-21,14:51:00,Cancelled,170.89
2883,3826,40,Paper,2023-10-18,21:46:00,Completed,254.29
2884,454,4,Opportunity,2025-04-03,17:06:00,Pending,533.58
2885,3819,96,Book,2025-03-15,19:17:00,Completed,118.69
2886,4971,85,Factor,2024-01-10,18:14:00,Cancelled,100.01
2887,521,81,Suddenly,2024-12-14,15:46:00,Cancelled,199.29
2888,4649,100,Close,2024-06-28,20:15:00,Pending,247.18
2889,767,98,Various,2023-09-18,18:46:00,Completed,456.8
2890,1979,75,She,2023-05-26,10:08:00,Pending,116.52
2891,669,36,Father,2024-04-14,15:26:00,Completed,402.92
2892,4823,15,Defense,2024-10-28,17:02:00,Pending,359.34
2893,1135,62,Still,2024-12-01,13:41:00,Pending,468.59
2894,1673,55,She,2023-05-24,17:58:00,Cancelled,463.24
2895,4680,18,Church,2023-06-03,18:15:00,Cancelled,551.8
2896,967,74,Guess,2023-10-30,16:51:00,Pending,363.33
2897,4295,51,Hundred,2024-04-28,11:42:00,Completed,239.42
2898,2056,19,Share,2024-02-16,14:07:00,Cancelled,584.31
2899,2076,39,Recognize,2024-04-10,18:51:00,Cancelled,170.38
2900,4085,68,Only,2023-08-25,17:07:00,Cancelled,559.56
2901,4635,30,Life,2023-10-25,17:42:00,Cancelled,216.97
2902,1136,87,Consider,2025-01-21,13:14:00,Pending,317.29
2903,2105,59,Candidate,2023-06-19,12:39:00,Pending,434.36
2904,4755,49,Others,2024-07-26,10:45:00,Pending,398.74
2905,1096,17,Ten,2023-12-12,11:11:00,Pending,483.72
2906,796,48,Interest,2024-05-03,19:41:00,Pending,321.35
2907,4697,27,Life,2025-04-12,13:01:00,Pending,454.53
2908,242,89,Risk,2024-06-13,17:30:00,Pending,427.37
2909,1950,45,Season,2025-04-07,11:40:00,Cancelled,110.82
2910,151,27,Treatment,2023-05-16,13:49:00,Completed,418.75
2911,111,82,Unit,2023-08-31,13:27:00,Pending,591.43
2912,2343,14,Part,2024-10-30,17:18:00,Completed,458.13
2913,4239,57,Knowledge,2024-03-11,12:29:00,Cancelled,468.8
2914,1542,39,Now,2024-10-14,15:51:00,Completed,116.18
2915,2653,52,Expert,2024-11-28,19:00:00,Pending,468.8
2916,1180,65,Radio,2024-08-18,20:14:00,Completed,104.56
2917,3081,54,Beat,2024-11-19,13:43:00,Completed,181.54
2918,1789,90,Hard,2024-08-21,20:49:00,Pending,195.94
2919,3733,79,Management,2025-04-18,15:31:00,Pending,124.14
2920,2275,34,Whatever,2023-07-17,19:22:00,Cancelled,161.66
2921,4057,75,Many,2023-08-07,17:49:00,Completed,122.37
2922,1737,27,Spend,2024-10-28,20:49:00,Cancelled,535.64
2923,2290,42,Couple,2023-06-08,15:13:00,Completed,120.54
2924,3450,62,Peace,2025-03-11,12:55:00,Cancelled,202.1
2925,2113,76,Go,2023-09-13,13:13:00,Cancelled,158.01
2926,801,50,Tonight,2024-08-13,17:48:00,Cancelled,253.97
2927,2963,42,Store,2025-01-06,11:44:00,Cancelled,570.74
2928,4008,41,Serve,2024-07-11,11:12:00,Completed,496.93
2929,4217,32,Cell,2024-10-14,17:58:00,Pending,572.98
2930,1533,41,Whole,2023-06-01,16:24:00,Completed,161.76
2931,1850,70,Rich,2023-06-21,17:27:00,Completed,262.36
2932,371,62,Want,2024-07-20,18:30:00,Cancelled,510.01
2933,4875,90,Shoulder,2025-02-13,15:48:00,Cancelled,546.38
2934,531,81,Building,2023-11-13,10:26:00,Completed,318.89
2935,4396,82,Dark,2024-04-07,20:51:00,Pending,344.07
2936,4340,76,Different,2025-05-03,14:05:00,Cancelled,194.8
2937,1771,88,Light,2024-04-11,15:32:00,Pending,230.56
2938,4326,80,Account,2025-03-12,20:43:00,Completed,103.51
2939,1868,8,Beyond,2023-10-24,21:11:00,Cancelled,573.94
2940,1805,30,Suggest,2024-09-25,20:00:00,Completed,331.45
2941,33,32,Red,2024-11-20,18:20:00,Cancelled,487.11
2942,4000,8,Campaign,2023-06-17,10:47:00,Cancelled,316.42
2943,772,80,Beyond,2024-08-01,19:22:00,Pending,518.55
2944,1137,18,Art,2024-02-27,15:49:00,Cancelled,339.59
2945,3685,78,Reason,2024-03-23,13:09:00,Completed,574.76
2946,1034,34,Site,2024-06-18,15:02:00,Cancelled,408.11
2947,4489,91,Win,2023-05-19,11:12:00,Completed,595.21
2948,1663,76,Degree,2025-01-07,14:03:00,Pending,113.52
2949,119,51,Finish,2024-07-02,13:49:00,Completed,434.5
2950,2990,12,Media,2025-04-21,21:40:00,Cancelled,414.6
2951,4369,88,Beautiful,2024-03-09,20:39:00,Cancelled,341.39
2952,3645,34,Four,2023-09-23,10:13:00,Pending,206.88
2953,3972,46,Real,2024-04-03,21:24:00,Pending,517.5
2954,163,40,News,2024-05-23,15:02:00,Pending,480.62
2955,1145,14,Director,2024-07-16,10:39:00,Completed,204.5
2956,4056,23,Else,2024-07-16,10:24:00,Cancelled,360.68
2957,4727,51,Policy,2023-05-22,13:09:00,Completed,300.42
2958,4649,65,Contain,2023-07-11,13:46:00,Cancelled,208.57
2959,4759,39,Until,2023-12-24,18:57:00,Cancelled,113.33
2960,2513,47,Him,2023-12-12,14:09:00,Completed,437.81
2961,545,90,Wind,2025-02-12,17:06:00,Pending,332.74
2962,450,69,Situation,2024-11-15,17:31:00,Cancelled,269.88
2963,1246,92,Civil,2024-04-02,13:10:00,Cancelled,496.73
2964,1717,53,Including,2024-11-22,18:08:00,Cancelled,529.1
2965,779,20,Side,2025-04-08,12:21:00,Completed,519.7
2966,1352,5,Whole,2023-10-02,12:31:00,Pending,353.33
2967,2044,100,Explain,2025-02-13,14:57:00,Completed,288.17
2968,1096,69,Executive,2025-03-27,12:29:00,Completed,117.41
2969,2206,60,Among,2025-01-07,16:03:00,Completed,168.23
2970,3841,70,Raise,2024-06-22,11:36:00,Completed,342.7
2971,3515,71,Help,2024-12-05,19:57:00,Cancelled,542.3
2972,1414,16,World,2023-06-22,14:09:00,Completed,529.22
2973,3671,48,My,2025-01-31,10:39:00,Pending,447.79
2974,3529,35,Push,2023-08-01,18:22:00,Pending,566.17
2975,1240,42,Similar,2024-01-26,18:35:00,Completed,269.56
2976,2396,41,Dog,2023-05-15,17:41:00,Cancelled,529.5
2977,1160,29,Star,2024-09-14,15:57:00,Pending,357.47
2978,2411,60,Brother,2023-08-11,14:44:00,Completed,139.71
2979,4190,63,Purpose,2023-08-20,16:20:00,Completed,468.13
2980,1674,40,Start,2025-01-24,15:13:00,Completed,378.59
2981,1444,91,Threat,2023-11-16,21:45:00,Pending,433.68
2982,3941,42,Federal,2024-08-27,12:06:00,Pending,444.63
2983,1554,86,People,2025-01-01,12:54:00,Pending,127.84
2984,3121,53,Term,2024-12-03,14:15:00,Cancelled,421.89
2985,2899,59,Word,2024-08-30,13:24:00,Cancelled,566.79
2986,2278,78,Field,2025-03-21,14:33:00,Pending,118.78
2987,1310,48,Entire,2024-04-18,14:45:00,Pending,321.53
2988,2336,48,Ground,2024-02-24,20:58:00,Completed,520.02
2989,4817,8,East,2025-04-30,21:48:00,Pending,557.26
2990,4973,4,Bar,2024-10-21,10:20:00,Cancelled,118.65
2991,105,81,Enter,2024-12-23,16:37:00,Cancelled,196.63
2992,1052,87,Recent,2024-01-13,21:42:00,Cancelled,412.83
2993,2581,49,Focus,2024-01-22,21:07:00,Pending,344.7
2994,4425,81,A,2023-06-18,19:41:00,Completed,425.75
2995,4962,43,Note,2024-08-16,13:59:00,Completed,387.42
2996,4446,16,Respond,2024-01-17,13:57:00,Completed,341.16
2997,3877,91,Discuss,2025-02-05,11:14:00,Completed,218.78
2998,3247,41,Maintain,2025-05-08,10:13:00,Completed,276.32
2999,4157,6,Right,2025-01-30,12:31:00,Pending,388.21
3000,14,13,Though,2024-11-29,17:08:00,Pending,594.85
3001,4473,8,Maintain,2024-12-18,14:16:00,Completed,471.91
3002,354,93,Stock,2024-11-26,15:40:00,Cancelled,558.07
3003,2176,29,Finally,2023-12-25,20:45:00,Cancelled,597.09
3004,4360,75,Boy,2024-01-14,15:24:00,Completed,271.86
3005,984,25,Make,2023-06-13,17:24:00,Completed,411.33
3006,2098,81,Form,2024-12-10,17:16:00,Cancelled,274.3
3007,761,15,Design,2024-09-20,17:21:00,Cancelled,126.3
3008,4072,75,Ahead,2023-05-20,21:27:00,Completed,531.53
3009,264,16,Hear,2024-02-09,12:10:00,Cancelled,556.51
3010,3410,80,Heavy,2024-01-21,20:39:00,Completed,435.13
3011,1195,41,Expert,2024-02-16,20:49:00,Cancelled,116.86
3012,2393,14,Care,2025-01-05,17:59:00,Pending,296.34
3013,2690,53,Example,2024-08-27,16:47:00,Cancelled,281.01
3014,1309,32,Thing,2023-09-09,18:31:00,Completed,522.42
3015,3461,11,Successful,2023-09-20,20:38:00,Cancelled,114.58
3016,3407,76,Budget,2024-11-14,15:34:00,Completed,149.83
3017,3708,89,General,2024-02-25,20:16:00,Completed,187.32
3018,4509,14,Away,2024-03-19,16:27:00,Pending,341.76
3019,1922,99,Society,2024-12-24,14:00:00,Cancelled,229.84
3020,3854,9,Much,2024-09-25,12:11:00,Completed,558.16
3021,40,97,Citizen,2024-04-17,14:11:00,Completed,240.77
3022,18,36,Follow,2024-09-22,18:35:00,Cancelled,524.96
3023,4256,55,Away,2025-01-24,19:02:00,Pending,407.28
3024,1379,77,Cost,2024-01-11,14:14:00,Completed,549.45
3025,3022,87,Good,2024-12-22,20:16:00,Completed,121.41
3026,4033,14,Interest,2023-11-25,17:43:00,Pending,307.58
3027,2344,54,Thought,2024-05-12,19:44:00,Pending,423.71
3028,2531,6,Animal,2024-10-25,10:22:00,Completed,529.58
3029,3766,46,Capital,2025-02-18,19:47:00,Completed,521.08
3030,2128,95,Report,2024-02-28,10:13:00,Pending,348.33
3031,1995,100,Gun,2024-04-18,16:52:00,Completed,165.57
3032,1174,98,Stuff,2025-03-27,11:58:00,Cancelled,320.1
3033,4795,82,Carry,2024-04-16,12:54:00,Pending,118.34
3034,2526,42,Election,2023-06-22,19:14:00,Pending,423.02
3035,262,76,Source,2024-04-05,18:51:00,Pending,526.5
3036,3623,64,Far,2024-11-04,10:05:00,Cancelled,137.99
3037,4277,31,Training,2024-02-15,16:45:00,Cancelled,226.37
3038,753,73,Act,2024-01-11,11:44:00,Cancelled,450.61
3039,1308,76,Exactly,2025-01-27,21:59:00,Pending,136.22
3040,1235,51,Series,2024-04-05,18:18:00,Cancelled,160.64
3041,1432,80,Yet,2025-05-08,10:30:00,Cancelled,422.57
3042,1606,21,Reality,2024-11-22,19:29:00,Pending,560.83
3043,3151,72,Idea,2024-02-02,14:53:00,Pending,240.4
3044,2215,67,Clearly,2024-10-12,11:38:00,Completed,135.4
3045,401,18,Street,2024-04-07,16:24:00,Cancelled,549.37
3046,4498,59,Operation,2024-07-03,16:45:00,Cancelled,559.1
3047,3254,34,Miss,2025-04-25,13:37:00,Cancelled,518.33
3048,1957,58,Unit,2024-08-30,19:31:00,Completed,218.6
3049,4138,78,Age,2025-01-20,21:05:00,Pending,411.79
3050,4296,30,Thing,2025-03-13,10:16:00,Pending,507.83
3051,4429,4,Value,2024-12-09,20:03:00,Completed,117.6
3052,3131,39,Relate,2025-03-26,20:19:00,Pending,135.23
3053,1273,21,Course,2024-03-03,17:53:00,Cancelled,176.3
3054,3790,48,Shoulder,2024-11-14,14:41:00,Pending,218.62
3055,1306,90,Across,2024-05-15,14:15:00,Cancelled,545.9
3056,3312,30,Next,2024-04-08,19:27:00,Cancelled,429.75
3057,648,3,Pressure,2024-04-25,21:49:00,Cancelled,220.78
3058,4832,68,During,2023-10-27,16:35:00,Completed,503.88
3059,1460,19,Security,2024-04-30,10:50:00,Completed,202.44
3060,2277,11,Lawyer,2024-05-02,18:31:00,Cancelled,399.66
